ethnicity,race,gender,action_taken,preapproval_requested,loan_type,loan_purpose,loan_to_value_ratio,interest_only_payment,balloon_payment,debt_to_income_ratio,age,income,derived_loan_to_value_ratio
0,2,1,1,0,1,3.0,58.56,0.0,0,1,2,5,2
0,1,1,1,0,1,3.0,28.15,0.0,0,4,3,3,2
0,2,1,1,0,1,3.0,50.48,0.0,0,1,2,4,2
0,3,0,1,0,1,1.0,95.0,0.0,0,3,1,4,3
0,2,1,1,0,1,1.0,79.97,0.0,0,3,2,3,2
0,1,1,1,0,1,3.0,49.04,0.0,0,2,3,4,2
0,2,1,1,0,1,3.0,61.33,0.0,0,4,2,4,2
0,2,0,1,0,1,1.0,85.0,0.0,0,4,1,3,3
0,2,1,1,0,1,3.0,87.39,0.0,0,2,2,4,3
0,1,1,0,0,2,1.0,96.31,0.0,0,6,3,3,3
0,2,1,1,0,2,1.0,92.57,0.0,0,5,2,3,3
0,1,1,1,0,1,2.0,75.0,0.0,0,2,2,4,2
0,2,0,0,0,1,4.0,97.35,0.0,0,4,2,4,4
0,2,1,1,0,1,1.0,80.0,0.0,0,4,2,4,2
0,2,1,0,0,1,3.0,85.91,0.0,0,4,2,4,3
0,1,1,1,0,1,1.0,95.0,0.0,0,3,2,5,3
0,1,1,1,0,1,3.0,79.28,0.0,0,2,2,4,2
0,1,1,1,0,1,3.0,86.51,0.0,0,4,2,4,3
0,1,1,1,0,1,3.0,75.0,0.0,0,2,3,4,2
0,2,1,0,0,1,1.0,90.0,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,75.0,0.0,0,4,3,4,2
0,1,1,1,0,1,3.0,64.79,0.0,0,4,2,4,2
1,1,1,1,0,1,1.0,90.0,0.0,0,4,2,3,3
0,1,1,1,0,1,3.0,65.0,0.0,0,4,3,4,2
0,3,1,1,0,1,1.0,95.0,0.0,0,4,2,4,3
0,1,0,1,0,1,1.0,75.0,0.0,0,3,1,4,2
0,1,1,1,0,1,1.0,95.0,0.0,0,3,2,4,3
0,3,0,1,0,1,3.0,72.36,0.0,0,3,2,4,2
0,1,1,1,0,1,3.0,37.78,0.0,0,2,2,4,2
0,1,0,1,0,1,3.0,78.82,0.0,0,4,2,5,2
0,1,0,1,0,1,3.0,42.86,0.0,0,4,2,4,2
0,1,0,1,0,1,3.0,60.0,0.0,0,2,2,3,2
0,1,1,1,0,1,3.0,87.4,0.0,0,4,2,3,3
0,1,0,1,0,1,3.0,55.63,1.0,0,2,3,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,3,2,5,2
0,1,0,1,0,2,3.0,63.35,0.0,0,4,3,4,2
0,1,1,1,0,1,3.0,53.38,0.0,0,4,2,4,2
0,2,1,1,0,1,1.0,95.0,0.0,0,3,2,4,3
0,2,1,1,0,1,3.0,66.53,0.0,0,4,2,4,2
0,1,0,1,0,1,1.0,90.0,0.0,0,4,2,3,3
0,2,1,1,0,1,3.0,86.84,0.0,0,2,2,4,3
0,2,1,1,0,1,1.0,90.0,0.0,0,4,1,4,3
0,1,1,0,0,1,3.0,90.0,0.0,0,5,1,4,3
0,2,1,1,0,1,3.0,89.34,0.0,0,3,2,4,3
0,1,1,1,0,1,3.0,62.13,0.0,0,3,2,4,2
0,2,1,0,0,1,3.0,80.0,0.0,0,2,2,4,2
0,1,1,1,0,2,1.0,94.98,0.0,0,5,3,4,3
0,1,0,0,0,1,3.0,41.67,0.0,0,6,2,4,2
0,1,1,1,0,1,1.0,75.0,0.0,0,1,3,5,2
1,1,1,0,0,1,3.0,76.44,0.0,0,5,2,3,2
0,2,1,1,0,1,3.0,75.0,0.0,0,3,2,4,2
0,3,1,0,0,1,3.0,85.33,0.0,0,4,1,4,3
1,1,0,1,0,1,3.0,80.0,0.0,0,2,1,4,2
0,2,1,1,0,1,1.0,90.0,0.0,0,4,2,4,3
0,1,0,1,0,1,3.0,89.78,0.0,0,3,2,4,3
0,3,1,0,0,1,3.0,75.0,0.0,0,6,2,3,2
0,1,1,1,0,1,3.0,74.9,0.0,0,2,3,4,2
0,3,0,0,0,1,3.0,51.81,0.0,0,4,2,3,2
0,3,1,0,0,1,3.0,80.0,0.0,0,5,2,4,2
0,1,0,1,0,1,3.0,27.66,0.0,0,4,3,3,2
0,1,1,1,0,1,1.0,90.0,0.0,0,4,2,4,3
0,2,1,1,0,1,1.0,80.0,0.0,0,2,1,4,2
0,1,1,1,0,1,3.0,75.0,0.0,0,4,3,2,2
0,3,1,1,0,1,3.0,80.0,0.0,0,4,2,4,2
0,3,0,0,0,1,3.0,80.0,0.0,0,4,2,4,2
0,1,1,0,0,1,3.0,80.64,0.0,0,2,2,4,3
0,1,1,0,0,1,3.0,103.75,0.0,0,3,2,3,1
0,3,1,0,0,1,3.0,78.0,0.0,0,4,2,3,2
0,1,1,1,0,1,3.0,75.67,0.0,0,3,2,4,2
0,1,0,0,0,1,3.0,80.0,0.0,0,1,2,1,2
0,1,1,1,0,1,3.0,56.95,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,59.38,0.0,0,4,3,3,2
0,2,1,0,0,1,1.0,57.88,0.0,0,5,2,4,2
0,1,1,0,0,1,3.0,62.8,0.0,0,6,3,3,2
0,3,0,1,0,1,3.0,72.4,0.0,0,3,2,3,2
0,3,0,1,0,1,3.0,67.81,0.0,0,2,3,4,2
0,1,1,0,0,1,3.0,105.22,0.0,0,4,3,4,1
0,3,0,0,0,1,3.0,75.0,0.0,0,5,2,3,2
0,1,1,0,0,1,3.0,88.02,0.0,0,3,1,4,3
0,1,1,0,0,1,3.0,85.41,0.0,0,4,3,2,3
0,1,1,1,0,1,3.0,86.11,0.0,0,2,2,4,3
0,1,0,0,0,1,3.0,85.72,0.0,0,4,2,4,3
0,3,0,1,0,1,3.0,36.52,0.0,0,4,3,2,2
0,3,0,0,0,1,4.0,78.82,0.0,0,4,3,3,2
0,1,1,1,0,1,1.0,95.0,0.0,0,3,2,4,3
0,2,1,0,0,1,3.0,66.93,0.0,0,4,2,4,2
0,1,1,1,0,1,1.0,32.0,0.0,0,2,2,4,2
1,1,0,1,0,1,3.0,80.0,0.0,0,3,3,4,2
0,1,1,1,0,1,3.0,77.14,0.0,0,4,2,4,2
0,1,1,0,0,1,3.0,83.59,0.0,0,3,2,4,3
0,1,1,0,0,1,3.0,31.22,0.0,0,2,2,4,2
0,1,1,0,0,1,1.0,97.0,0.0,0,6,3,1,4
0,3,0,0,0,1,3.0,70.8,0.0,0,5,3,3,2
0,3,0,0,0,1,3.0,71.05,0.0,0,3,3,4,2
0,1,0,0,0,1,3.0,90.0,0.0,0,4,2,4,3
0,1,1,0,0,1,3.0,64.85,0.0,0,6,2,4,2
0,3,1,1,0,1,3.0,89.48,0.0,0,3,3,4,3
0,1,1,1,0,1,3.0,72.39,0.0,0,2,2,4,2
0,3,0,0,0,1,3.0,89.86,0.0,0,3,2,4,3
0,3,0,1,0,1,3.0,74.14,0.0,0,4,3,3,2
1,3,0,1,0,1,3.0,80.0,0.0,0,4,3,3,2
0,3,0,0,0,1,3.0,78.46,0.0,0,5,3,3,2
0,1,1,0,0,1,3.0,87.33,0.0,0,1,1,4,3
0,1,1,0,0,1,2.0,49.14,0.0,0,3,3,3,2
0,1,1,0,0,1,3.0,80.0,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,73.53,0.0,0,4,3,2,2
0,1,1,1,0,2,1.0,96.42,0.0,0,4,2,4,3
0,1,1,0,0,1,3.0,40.13,0.0,0,1,2,1,2
0,1,1,1,0,1,3.0,75.62,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,17.09,0.0,0,3,3,3,2
1,1,1,1,0,1,3.0,69.07,0.0,0,4,3,3,2
0,3,0,1,0,1,3.0,80.0,0.0,0,3,3,3,2
1,3,0,1,0,1,1.0,62.5,0.0,0,2,2,3,2
0,3,0,0,0,1,3.0,60.67,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,3,3,2
0,2,1,0,0,1,3.0,45.43,0.0,0,5,2,3,2
0,3,1,0,0,1,1.0,90.0,0.0,0,3,1,4,3
0,1,1,0,0,1,3.0,77.37,0.0,0,5,3,3,2
0,3,0,1,0,1,3.0,74.75,0.0,0,3,2,3,2
0,1,0,1,0,1,3.0,20.9,0.0,0,4,3,3,2
