,is_not_hispanic,is_male,preapproval_requested,loan_amount,loan_to_value_ratio,interest_only_payment,balloon_payment,income,log_loan_to_value_ratio,mid_debt_to_income_ratio,debt,derived_race_Asian,derived_race_Black or African American,derived_race_Minority Races,derived_race_White,debt_to_income_ratio_20%-<30%,debt_to_income_ratio_30%-<36%,debt_to_income_ratio_36%-<50%,debt_to_income_ratio_50%-60%,debt_to_income_ratio_<20%,debt_to_income_ratio_>60%,applicant_age_25-34,applicant_age_35-44,applicant_age_45-54,applicant_age_55-64,applicant_age_65-74,applicant_age_<25,applicant_age_>74,loan_type_Converntional,loan_type_FHA-insured,loan_type_VA-guaranteed,loan_purpose_Home Improvement,loan_purpose_Home Purchase,loan_purpose_Other Purpose,loan_purpose_Refinancing
1480,1.0,1.0,0.0,0.20219464156298303,-0.021022730086177933,0.23625225538129552,0.13698346380285525,-0.18516190384864306,0.15770830148204293,-0.290702407834981,-0.2942391258461766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1481,1.0,0.0,0.0,-0.875196223780223,-0.7105318295600302,0.23625225538129552,0.13698346380285525,-0.13704191683867892,-0.42973087652385555,-0.290702407834981,-0.21117875199967465,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1482,1.0,0.0,0.0,0.017499064647004837,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.27498587960057613,0.6698338849845092,0.1187865792780793,-0.38468264403458974,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1483,1.0,0.0,0.0,0.2637598338683091,1.1601049538337012,0.23625225538129552,0.13698346380285525,-0.2332818908586072,0.891372999477862,-0.9458847872158778,-0.498114588923954,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1484,1.0,1.0,1.0,3.7729757952718943,0.5586140266974531,0.23625225538129552,0.13698346380285525,-0.5220018129183921,0.5496482128768362,0.1187865792780793,-0.8756617427716901,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1485,1.0,1.0,0.0,0.5408031992422764,0.08868921502347388,0.23625225538129552,0.13698346380285525,-0.018345948880767356,0.23771633740208425,-0.9458847872158778,-0.217051707726195,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1486,1.0,0.0,0.0,0.017499064647004837,0.7044154274352794,0.23625225538129552,0.13698346380285525,-0.040801942818750624,0.6377226987819161,2.3300271096886056,0.7603759239018326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1487,1.0,1.0,0.0,-0.9675440122382122,-2.515806598871623,-4.232763824354034,-7.300151217078166,-0.4000978458264829,-4.334423863119728,0.1187865792780793,-0.6333603693689652,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1488,1.0,1.0,0.0,-0.4442398776429406,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.2717778804665785,0.42217422558803436,0.1187865792780793,-0.37830629210293915,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1489,0.0,0.0,0.0,-0.4442398776429406,-0.04287690043879502,0.23625225538129552,0.13698346380285525,-0.3712258536205044,0.14140086097035962,1.5110491354624849,-0.4419020126844022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1490,1.0,0.0,0.0,-0.3518920891849515,0.35238283748000476,0.23625225538129552,0.13698346380285525,-0.32952186487853546,0.418412327565293,0.1187865792780793,-0.49308062687265086,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1491,1.0,1.0,0.0,0.017499064647004837,-0.5951658697352981,0.23625225538129552,0.13698346380285525,-0.32310586661054025,-0.319291790683327,-0.290702407834981,-0.5323455308728154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1492,1.0,0.0,0.0,-0.19797910842163638,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.2685698813325809,0.28647057290316696,-0.290702407834981,-0.43821044051344654,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1493,1.0,0.0,0.0,-0.25954430072696244,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.42576183889846375,0.28647057290316696,0.1187865792780793,-0.6843711848221705,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1494,1.0,0.0,0.0,0.5715857953949394,-0.9282715451833521,0.23625225538129552,0.13698346380285525,-0.2364898899926048,-0.6554343598841033,2.3300271096886056,0.09505393945460011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1495,1.0,0.0,0.0,-0.9367614160855491,0.5586140266974531,-4.232763824354034,-7.300151217078166,-0.17874590558064782,0.5496482128768362,0.1187865792780793,-0.19339208608507014,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1496,0.0,1.0,0.0,0.04828166079966787,0.7906692263866177,0.23625225538129552,0.13698346380285525,-0.07929793242672194,0.6881407003420332,-0.9458847872158778,-0.29675610687182813,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1497,1.0,1.0,0.0,0.5408031992422764,0.9578837041304943,0.23625225538129552,0.13698346380285525,-0.07929793242672194,0.7825678247263587,-0.290702407834981,-0.11150630338387238,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1498,0.0,0.0,0.0,-0.47502247379560364,-0.27906233782762846,0.23625225538129552,0.13698346380285525,-0.13704191683867892,-0.043413674715991335,0.1187865792780793,-0.1104995109736117,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1499,1.0,0.0,0.0,0.8794117569215697,-0.7586511037309303,0.23625225538129552,0.13698346380285525,-0.04721794108674584,-0.47756634596851477,0.1187865792780793,0.06803834311260658,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1500,1.0,1.0,0.0,-0.38267468533761456,-1.6664212109649557,0.23625225538129552,0.13698346380285525,-0.3519778588165187,-1.6746774994549471,0.1187865792780793,-0.5377150903942054,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1501,1.0,1.0,0.0,-1.1830221853068534,1.3174148809774013,0.23625225538129552,0.13698346380285525,-0.3616018562185116,0.9722841178983296,-0.290702407834981,-0.598793829950017,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1502,1.0,0.0,0.0,1.4027158915168412,-0.04287690043879502,0.23625225538129552,0.13698346380285525,-0.18836990298264067,0.14140086097035962,1.5110491354624849,0.08414702167677665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1503,1.0,1.0,0.0,-1.0291092045435382,0.5582130327460286,0.23625225538129552,0.13698346380285525,-0.015137949746769746,0.5494008245802363,-0.290702407834981,-0.0007591382552031233,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1504,1.0,1.0,0.0,1.2488029107535261,0.35811705098537033,0.23625225538129552,0.13698346380285525,0.055438031201177664,0.42217422558803436,0.1187865792780793,0.2720816049254275,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1505,1.0,1.0,0.0,0.7870639684635806,0.7591110024095358,0.23625225538129552,0.13698346380285525,0.43398192901289556,0.6698338849845092,-0.290702407834981,0.7744710176454815,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1506,1.0,0.0,0.0,-0.3518920891849515,0.20638093976646593,0.23625225538129552,0.13698346380285525,-0.28140187786857135,0.3202885569004716,0.1187865792780793,-0.3974353478978911,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1507,1.0,1.0,0.0,0.6023683915476025,-0.5356182679488093,0.23625225538129552,0.13698346380285525,0.013734042459208739,-0.2644790943477738,-0.9458847872158778,-0.17510202396533545,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1508,1.0,1.0,0.0,-1.0906743968488644,1.1697288086678808,0.23625225538129552,0.13698346380285525,-0.21403389605462153,0.8964133778191873,-0.290702407834981,-0.34407535015407775,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1509,1.0,0.0,0.0,-0.6289354545589187,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.10496192549870281,0.28647057290316696,0.1187865792780793,-0.04673599165710523,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1510,1.0,1.0,0.0,-0.04406612765832122,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.20761789778662632,0.28647057290316696,0.1187865792780793,-0.250779253469926,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1511,1.0,0.0,0.0,-0.07484872381098426,-0.903810914146478,0.23625225538129552,0.13698346380285525,-0.2653618821985833,-0.6288371599887864,0.1187865792780793,-0.36555358823963785,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1512,1.0,1.0,0.0,-0.5365876661009297,-0.32357266643571075,0.23625225538129552,0.13698346380285525,-0.33272986401253307,-0.08013825352299314,-0.290702407834981,-0.5489576056421157,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1513,1.0,1.0,0.0,0.10984685310499392,0.9596079781216184,0.23625225538129552,0.13698346380285525,0.032982037263194396,0.7835197781157976,0.1187865792780793,0.22744714140387276,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1514,1.0,1.0,0.0,-0.4134572814902776,0.5329504138063065,0.23625225538129552,0.13698346380285525,-0.0985459272307076,0.5337563898549706,1.5110491354624849,0.3425570736436716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1515,1.0,0.0,0.0,1.0333247376848849,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.11137792376669803,0.28647057290316696,-0.9458847872158778,-0.3387057906326877,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1516,0.0,0.0,0.0,0.17141204541031999,0.5137027041379464,0.23625225538129552,0.13698346380285525,0.08751802254115376,0.521758201382464,-0.9458847872158778,-0.07861775131535846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1517,1.0,0.0,0.0,-0.16719651226897334,0.8810933624327669,0.23625225538129552,0.13698346380285525,-0.13704191683867892,0.739729667139484,-0.290702407834981,-0.21117875199967465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1518,1.0,0.0,0.0,-0.013283531505658192,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.27498587960057613,0.42217422558803436,0.1187865792780793,-0.38468264403458974,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1519,1.0,1.0,0.0,2.1722807953334167,0.9596079781216184,0.23625225538129552,0.13698346380285525,0.3601979489309506,0.7835197781157976,0.1187865792780793,0.8778350384322394,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1520,1.0,1.0,0.0,-0.7212832430169079,0.3566734727602433,0.23625225538129552,0.13698346380285525,-0.07288193415872672,0.4212278080570799,-1.7648627614419987,-0.5232843991804698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1521,1.0,1.0,0.0,-0.25954430072696244,-0.6622120584134185,0.23625225538129552,0.13698346380285525,-0.2685698813325809,-0.3827667709513903,0.1187865792780793,-0.3719299401712885,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1522,1.0,1.0,0.0,-1.1214569930015272,-1.2197941478687204,-4.232763824354034,-7.300151217078166,-0.22686589259061196,-1.0013964362533878,0.1187865792780793,-0.28903736505982996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1523,1.0,1.0,0.0,1.7413244491961344,0.5586140266974531,0.23625225538129552,0.13698346380285525,0.24791797924103423,0.5496482128768362,-0.9458847872158778,0.1311306674889393,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1524,1.0,1.0,0.0,-0.25954430072696244,0.5123794240982465,0.23625225538129552,0.13698346380285525,-0.22044989432261675,0.5209308052434458,-0.290702407834981,-0.3551500666669446,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1525,1.0,1.0,0.0,0.35610762232629817,0.5586140266974531,0.23625225538129552,0.13698346380285525,0.2960379662509984,0.5496482128768362,-1.7648627614419987,-0.23383158123053882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1526,1.0,1.0,0.0,-0.7212832430169079,-0.2241261664825176,0.23625225538129552,0.13698346380285525,0.052230032067180056,0.0010461535756236733,-0.9458847872158778,-0.12476240345230398,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1527,0.0,0.0,0.0,-0.5673702622535928,0.26733202038293946,0.23625225538129552,0.13698346380285525,-0.32310586661054025,0.3618102341831419,0.1187865792780793,-0.48032792300934957,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1528,1.0,1.0,0.0,0.017499064647004837,0.3416762989769797,0.23625225538129552,0.13698346380285525,0.14205400781911312,0.41137029808969355,0.1187865792780793,0.444243107079995,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1529,1.0,1.0,0.0,-0.7212832430169079,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.1306259185706837,0.28647057290316696,-1.7648627614419987,-0.568590057642198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1530,1.0,1.0,0.0,-0.13641391611631032,0.5731300077390076,0.23625225538129552,0.13698346380285525,-0.21403389605462153,0.5585841276474538,-0.9458847872158778,-0.4729447786674383,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1531,1.0,1.0,0.0,-0.7212832430169079,0.18969959138722078,0.23625225538129552,0.13698346380285525,0.16451000175709637,0.30878035062602605,0.1187865792780793,0.48887757060154974,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1532,1.0,0.0,0.0,-0.4134572814902776,-0.6792543013489454,0.23625225538129552,0.13698346380285525,-0.1306259185706837,-0.39921139910363623,0.1187865792780793,-0.09774680711031043,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1533,1.0,1.0,0.0,0.6331509877002655,-0.10523145988525301,0.23625225538129552,0.13698346380285525,-0.06967393502472911,0.09416477490217358,0.1187865792780793,0.023403879591051942,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1534,1.0,1.0,0.0,-0.7212832430169079,-1.0215828376797553,0.23625225538129552,0.13698346380285525,-0.3712258536205044,-0.7601030003529167,-0.290702407834981,-0.6154059047193173,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1535,1.0,0.0,0.0,-0.875196223780223,0.9596079781216184,0.23625225538129552,0.13698346380285525,-0.23969788912660242,0.7835197781157976,-1.7648627614419987,-0.6541674125143516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1536,1.0,1.0,0.0,0.17141204541031999,0.028259426543851957,0.23625225538129552,0.13698346380285525,0.09072602167515137,0.19402466200460888,-0.9458847872158778,-0.07442278293927251,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1537,1.0,0.0,0.0,0.7254987761582545,0.9596079781216184,0.23625225538129552,0.13698346380285525,0.020150040727203958,0.7835197781157976,-0.9458847872158778,-0.16671208721316352,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1538,1.0,0.0,0.0,0.7254987761582545,0.9596079781216184,0.23625225538129552,0.13698346380285525,0.03939803553118962,0.7835197781157976,-0.9458847872158778,-0.1415422769566478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1539,1.0,1.0,0.0,0.0790642569523309,1.1665208570564876,0.23625225538129552,0.13698346380285525,-0.13704191683867892,0.894734593838176,0.1187865792780793,-0.1104995109736117,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1540,1.0,0.0,0.0,-0.3211094930322885,-0.6947727672690606,0.23625225538129552,0.13698346380285525,-0.07288193415872672,-0.4142983888450464,-0.9458847872158778,-0.28836617011965626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1541,1.0,1.0,0.0,0.10984685310499392,-0.08538225928975664,0.23625225538129552,0.13698346380285525,0.00731804419121352,0.10931678614165431,-0.9458847872158778,-0.18349196071750737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1542,1.0,1.0,0.0,2.0491504107227647,1.0526385748520244,0.23625225538129552,0.13698346380285525,0.036190036397192,0.8342523787986037,0.1187865792780793,0.23382349333552357,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1543,1.0,1.0,0.0,-0.9059788199328861,1.2855759612343227,0.23625225538129552,0.13698346380285525,-0.3712258536205044,0.9561574098006362,0.1187865792780793,-0.5759732019841094,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1544,1.0,1.0,1.0,1.9568026222647756,0.5586140266974531,0.23625225538129552,0.13698346380285525,0.17734199829308683,0.5496482128768362,-0.9458847872158778,0.03884136321504829,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1545,1.0,1.0,0.0,-0.9367614160855491,0.1331594442364136,0.23625225538129552,0.13698346380285525,-0.14024991597267653,0.26929887477715675,2.3300271096886056,0.42226147278930476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1546,1.0,0.0,0.0,-0.2287617045742994,1.0197570708352433,0.23625225538129552,0.13698346380285525,-0.2589458839305881,0.816460558724496,0.1187865792780793,-0.3528008843763365,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1547,1.0,0.0,0.0,-0.6597180507115818,-1.3932240318596718,0.23625225538129552,0.13698346380285525,-0.5091698163824017,-1.237932075003292,0.1187865792780793,-0.8501563350450874,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1548,1.0,1.0,0.0,-0.47502247379560364,1.7704578472964234,0.23625225538129552,0.13698346380285525,-0.09533792809670999,1.1892841152815257,-0.9458847872158778,-0.31773094875225794,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1549,1.0,1.0,0.0,1.0333247376848849,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.024761947148762575,0.42217422558803436,-0.290702407834981,-0.01737121302450342,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1550,1.0,0.0,0.0,-0.19797910842163638,1.0398067684064516,0.23625225538129552,0.13698346380285525,-0.040801942818750624,0.827327129806472,-0.290702407834981,-0.045058004306670826,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1551,1.0,1.0,0.0,0.20219464156298303,0.9596079781216184,0.23625225538129552,0.13698346380285525,-0.169121908178655,0.7835197781157976,0.1187865792780793,-0.1742630302901183,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1552,1.0,1.0,0.0,0.20219464156298303,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.17874590558064782,0.6698338849845092,0.1187865792780793,-0.19339208608507014,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
