ethnicity,race,gender,action_taken,preapproval_requested,loan_type,loan_purpose,loan_to_value_ratio,interest_only_payment,balloon_payment,debt_to_income_ratio,age,income,derived_loan_to_value_ratio
0,1,1,1,0,1,3.0,58.795,0.0,0,4,2,3,2
0,3,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,3.0,77.714,0.0,0,3,1,3,2
0,1,0,1,0,1,4.0,32.787,0.0,0,3,3,3,2
0,3,1,1,0,2,3.0,100.0,0.0,0,4,3,3,4
1,1,1,1,0,1,1.0,95.0,0.0,0,2,2,3,3
1,1,1,1,0,1,1.0,75.0,0.0,0,3,2,3,2
0,4,1,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,3.0,60.443,0.0,0,4,2,3,2
1,1,1,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,2,1.0,90.0,0.0,0,3,1,3,3
0,1,1,1,0,1,1.0,85.0,0.0,0,2,1,3,3
1,1,1,1,0,2,1.0,100.0,0.0,0,4,1,3,4
0,3,1,1,0,2,1.0,97.744,0.0,0,5,1,3,4
1,1,0,1,1,1,1.0,95.0,0.0,0,4,1,3,3
0,1,1,1,0,1,1.0,75.0,0.0,0,2,2,3,2
0,1,1,1,0,1,3.0,75.0,0.0,0,4,2,3,2
0,2,1,1,0,2,1.0,100.0,0.0,0,5,2,3,4
0,1,1,1,0,1,3.0,79.583,0.0,0,3,1,3,2
0,1,1,1,0,1,3.0,86.918,0.0,0,4,1,3,3
0,1,1,1,0,1,3.0,74.806,0.0,0,4,2,3,2
0,1,1,1,0,2,1.0,100.0,0.0,0,5,2,3,4
0,3,0,1,0,2,3.0,90.0,0.0,0,4,3,3,3
1,1,1,1,0,1,3.0,79.451,0.0,0,4,2,3,2
0,1,1,1,0,1,4.0,61.701,0.0,0,4,2,3,2
0,1,0,1,0,1,1.0,98.409,0.0,0,4,1,3,4
1,1,1,1,0,1,3.0,85.0,0.0,0,4,2,3,3
0,1,0,1,0,1,3.0,70.708,0.0,0,4,1,3,2
1,1,1,1,0,1,1.0,80.0,0.0,0,4,2,3,2
0,1,1,1,0,1,1.0,90.0,0.0,0,4,1,3,3
0,1,1,1,0,1,1.0,90.0,0.0,0,3,1,3,3
0,2,1,1,0,1,1.0,69.432,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,67.308,0.0,0,2,2,3,2
0,3,0,1,0,1,1.0,75.0,0.0,0,4,2,3,2
0,1,1,1,0,2,1.0,92.487,0.0,0,5,1,3,3
1,3,0,1,0,1,1.0,97.0,0.0,0,3,2,3,4
0,3,1,1,0,1,1.0,95.0,0.0,0,2,1,3,3
0,1,1,1,0,1,3.0,90.0,0.0,0,4,1,3,3
1,1,1,1,0,1,1.0,93.443,0.0,0,3,1,3,3
0,1,1,1,0,1,3.0,53.263,0.0,0,4,3,3,2
0,1,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,0,1,0,1,1.0,80.0,0.0,0,2,2,3,2
0,4,1,1,0,1,3.0,92.487,0.0,0,3,1,3,3
1,1,0,1,0,1,3.0,85.0,0.0,0,3,2,3,3
0,1,1,1,0,1,3.0,71.321,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,94.541,0.0,0,4,2,3,3
0,1,0,1,0,1,3.0,74.565,0.0,0,4,2,3,2
0,1,1,1,0,2,3.0,100.0,0.0,0,4,2,3,4
0,1,1,1,0,1,1.0,97.0,0.0,0,4,1,3,4
0,1,1,1,0,1,3.0,79.594,0.0,0,4,2,3,2
0,1,1,1,0,1,3.0,85.0,0.0,0,3,3,3,3
1,1,0,1,0,1,1.0,80.0,0.0,0,3,2,3,2
1,1,1,1,0,1,1.0,90.0,0.0,0,4,2,3,3
0,3,1,1,0,1,1.0,85.0,0.0,0,1,3,3,3
0,1,0,1,0,1,3.0,66.168,0.0,0,4,2,3,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,2,3,2
1,1,1,1,0,1,3.0,95.0,0.0,0,2,2,3,3
0,1,0,1,0,1,3.0,88.421,0.0,0,4,2,3,3
0,2,0,1,0,1,3.0,54.367,0.0,0,2,2,3,2
0,1,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,0,1,0,1,1.0,80.0,0.0,0,3,1,3,2
0,1,0,1,0,1,3.0,79.231,0.0,0,3,1,3,2
0,3,0,1,0,1,1.0,75.0,0.0,0,4,3,3,2
1,1,0,1,0,1,1.0,95.0,0.0,0,2,1,3,3
0,1,1,1,0,1,1.0,80.0,0.0,0,2,2,3,2
0,1,1,1,0,2,1.0,100.0,0.0,0,4,1,3,4
0,1,1,1,0,1,3.0,29.63,0.0,0,1,3,3,2
0,1,1,1,0,1,3.0,67.778,0.0,0,4,2,3,2
0,1,1,1,0,1,1.0,95.0,0.0,0,2,1,3,3
0,1,1,1,0,2,3.0,99.665,0.0,0,4,1,3,4
0,1,0,1,0,1,3.0,80.0,0.0,0,4,2,3,2
0,1,1,1,0,1,1.0,95.0,0.0,0,3,1,4,3
0,1,1,1,0,1,3.0,65.0,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,85.0,0.0,0,4,2,4,3
0,1,0,1,0,1,3.0,89.747,0.0,0,3,2,4,3
0,2,0,1,1,1,1.0,80.0,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,73.655,0.0,0,4,1,4,2
0,1,0,1,0,1,3.0,95.0,0.0,0,4,1,4,3
0,1,1,1,0,1,3.0,64.58,0.0,0,4,2,4,2
0,1,0,1,0,1,3.0,52.427,0.0,0,3,3,4,2
0,1,0,1,0,1,3.0,63.043,0.0,0,2,3,4,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,3,4,2
0,1,1,1,0,1,3.0,85.0,0.0,0,4,2,4,3
0,3,1,1,0,1,3.0,92.379,0.0,0,4,2,4,3
0,1,0,1,0,1,3.0,89.231,0.0,0,2,3,4,3
0,1,1,1,0,1,1.0,80.0,0.0,0,3,1,4,2
1,1,1,1,0,2,1.0,100.0,0.0,0,3,2,4,4
0,1,1,1,0,1,3.0,69.307,0.0,0,2,2,4,2
0,1,1,1,0,1,3.0,59.385,0.0,0,2,2,4,2
0,1,1,1,0,2,1.0,94.049,0.0,0,4,1,4,3
1,1,1,1,0,1,1.0,95.0,0.0,0,4,1,4,3
0,1,1,1,0,1,3.0,67.79,0.0,0,2,2,4,2
1,1,1,1,0,1,1.0,80.0,0.0,0,3,2,4,2
0,3,0,1,0,1,1.0,95.0,0.0,0,4,2,4,3
0,1,1,1,0,1,1.0,90.0,0.0,0,2,2,4,3
0,2,1,1,0,1,1.0,75.0,0.0,0,3,1,4,2
0,1,0,1,0,1,3.0,66.591,0.0,0,4,2,4,2
0,2,1,1,0,1,3.0,78.464,0.0,0,3,2,4,2
0,1,1,1,0,1,3.0,60.0,0.0,0,3,2,4,2
0,1,1,1,0,1,3.0,64.33,0.0,0,3,2,4,2
0,1,0,1,0,1,1.0,80.0,0.0,0,2,1,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,2,1,4,2
0,1,0,1,0,1,3.0,80.0,0.0,0,3,2,4,2
0,1,1,1,0,1,3.0,61.731,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,85.0,0.0,0,3,3,4,3
0,1,1,1,0,1,3.0,26.81,0.0,0,1,2,4,2
0,1,1,1,1,1,1.0,95.0,0.0,0,4,2,4,3
0,2,1,1,0,1,3.0,75.0,0.0,0,4,2,4,2
0,1,1,1,0,1,1.0,83.774,0.0,0,4,2,4,3
1,1,1,1,0,1,1.0,85.0,0.0,0,2,2,4,3
0,1,1,1,0,1,3.0,33.416,0.0,0,4,2,4,2
1,1,1,1,0,1,3.0,79.361,0.0,0,4,2,4,2
0,1,1,1,0,2,3.0,90.0,0.0,0,2,2,4,3
0,1,0,1,0,1,3.0,78.125,0.0,0,2,2,4,2
0,3,0,1,0,1,4.0,80.0,0.0,0,4,3,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,4,1,4,2
0,3,1,1,0,1,3.0,89.63,0.0,0,4,2,4,3
0,1,0,1,0,1,3.0,80.0,0.0,0,4,3,4,2
0,1,0,1,0,1,3.0,79.369,0.0,0,4,1,4,2
0,1,1,1,0,1,3.0,92.824,0.0,0,4,2,4,3
0,1,1,1,0,1,3.0,63.291,0.0,0,1,2,4,2
0,1,1,1,0,1,1.0,95.0,0.0,0,1,2,4,3
0,2,1,1,0,1,1.0,95.0,0.0,0,3,1,4,3
1,1,1,1,0,1,1.0,85.0,0.0,0,3,2,4,3
0,2,0,1,0,1,1.0,75.0,0.0,0,3,1,4,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,3,4,3
0,3,1,1,0,1,1.0,95.0,0.0,0,4,2,4,3
1,1,0,1,0,1,1.0,86.491,0.0,0,4,1,4,3
0,1,0,1,0,1,3.0,55.978,0.0,0,4,2,4,2
0,1,0,1,1,1,1.0,90.0,0.0,0,2,2,4,3
0,1,1,1,0,1,3.0,95.0,0.0,0,3,2,4,3
0,1,1,1,0,1,3.0,93.854,0.0,0,4,2,4,3
0,1,1,1,0,1,1.0,94.902,0.0,0,3,2,4,3
0,1,0,1,0,1,3.0,63.514,0.0,0,2,2,4,2
0,3,1,1,0,2,1.0,100.0,0.0,0,4,1,4,4
0,1,1,1,0,2,3.0,100.0,0.0,0,4,2,4,4
0,1,0,1,0,1,3.0,81.044,0.0,0,4,2,4,3
0,1,1,1,0,1,1.0,75.0,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,72.242,0.0,0,3,2,4,2
0,1,1,1,0,1,4.0,43.833,0.0,0,3,2,4,2
0,1,0,1,0,1,3.0,56.471,0.0,0,2,2,4,2
0,1,0,1,0,1,1.0,80.0,0.0,0,3,3,4,2
0,1,0,1,0,1,3.0,69.516,0.0,0,1,2,4,2
0,1,0,1,0,1,1.0,73.545,0.0,0,4,2,4,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,2,4,3
0,1,1,1,0,1,1.0,75.0,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,74.721,0.0,0,2,1,4,2
0,2,1,1,0,1,3.0,90.0,0.0,0,2,1,4,3
0,1,1,1,0,1,1.0,95.0,0.0,0,4,2,4,3
1,1,1,1,0,2,1.0,100.0,0.0,0,2,2,4,4
0,1,1,1,0,1,3.0,79.111,0.0,0,2,2,4,2
0,1,1,1,0,1,1.0,90.0,0.0,0,4,2,4,3
0,1,1,1,0,1,3.0,52.929,0.0,0,4,3,4,2
0,1,1,1,0,1,3.0,78.673,0.0,0,2,3,4,2
0,1,0,1,0,1,3.0,50.0,0.0,0,2,2,4,2
0,1,1,1,0,1,3.0,62.779,0.0,0,4,2,4,2
1,1,1,1,0,1,1.0,95.0,0.0,0,3,2,4,3
0,1,0,1,0,1,3.0,75.0,0.0,0,4,2,4,2
1,1,1,1,0,1,1.0,60.0,0.0,0,4,3,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,2,3,4,2
0,1,1,1,0,1,1.0,85.0,0.0,0,4,1,4,3
0,1,1,1,0,1,3.0,66.885,0.0,0,4,2,4,2
0,1,1,1,0,1,1.0,70.0,0.0,0,4,2,4,2
0,1,1,1,0,1,1.0,66.667,0.0,0,3,2,4,2
0,3,0,1,0,1,1.0,75.0,0.0,0,3,2,4,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,2,4,2
0,1,0,1,0,1,3.0,75.0,0.0,0,2,2,4,2
0,3,0,1,0,1,1.0,92.082,0.0,0,4,2,4,3
0,1,0,1,0,1,3.0,72.471,0.0,0,2,2,4,2
0,1,1,1,0,1,3.0,78.037,0.0,0,4,3,4,2
1,1,1,1,0,1,3.0,90.0,0.0,0,4,3,4,3
0,1,1,1,0,1,1.0,20.513,0.0,0,1,2,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,4,3,4,2
0,1,1,1,0,1,3.0,69.811,0.0,0,1,2,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,3,2,4,2
0,1,1,1,0,1,1.0,75.0,0.0,0,4,2,4,2
0,1,0,1,0,1,1.0,80.0,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,56.364,0.0,0,1,2,4,2
0,1,1,1,0,1,3.0,70.909,0.0,0,3,2,4,2
0,1,1,1,0,1,1.0,75.0,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,72.894,0.0,0,2,2,4,2
0,1,1,1,0,1,3.0,78.776,0.0,0,2,2,4,2
0,1,1,1,0,1,3.0,87.688,0.0,0,1,2,4,3
0,1,1,1,0,1,3.0,69.111,0.0,0,1,3,5,2
0,1,0,1,0,1,1.0,80.0,0.0,0,4,3,5,2
0,1,1,1,0,1,3.0,75.0,0.0,0,2,3,5,2
0,1,0,1,0,1,3.0,87.442,0.0,0,3,1,3,3
0,1,1,1,0,2,3.0,98.776,0.0,0,3,1,4,4
0,1,1,1,0,1,3.0,78.973,0.0,0,4,2,4,2
0,1,0,1,0,1,3.0,74.257,0.0,0,4,2,3,2
0,3,1,0,0,2,1.0,100.0,0.0,0,2,3,3,4
0,1,1,1,0,1,3.0,65.0,0.0,0,3,2,4,2
0,3,1,1,0,1,1.0,95.0,0.0,0,4,1,2,3
0,1,1,0,0,1,3.0,76.0,0.0,0,4,2,3,2
1,4,1,0,0,1,1.0,93.0,0.0,0,6,1,3,3
0,1,0,1,0,1,4.0,79.0,0.0,0,4,3,3,2
0,1,1,1,0,1,2.0,80.0,0.0,0,1,2,4,2
0,2,1,1,0,1,2.0,83.0,0.0,0,3,2,4,3
0,1,1,1,0,1,2.0,61.0,0.0,0,3,3,4,2
0,1,1,0,0,1,2.0,73.0,0.0,0,3,2,3,2
0,3,1,0,0,1,4.0,80.0,0.0,0,6,1,3,2
0,1,1,1,0,1,2.0,77.0,0.0,0,2,2,4,2
0,3,0,0,0,1,4.0,77.0,0.0,0,4,1,3,2
0,1,0,1,0,1,2.0,54.0,0.0,0,4,2,4,2
0,1,1,0,0,1,4.0,90.0,0.0,0,3,1,3,3
0,1,1,0,0,1,4.0,81.0,0.0,0,4,1,3,3
0,1,1,1,0,1,2.0,73.0,0.0,0,1,3,4,2
0,1,0,0,0,1,2.0,87.0,0.0,0,3,2,3,3
0,1,1,1,0,1,4.0,87.0,0.0,0,4,2,3,3
0,3,1,0,0,1,1.0,79.0,0.0,0,4,1,4,2
0,3,0,0,0,1,4.0,97.0,0.0,0,4,2,3,4
0,3,1,0,0,1,4.0,77.0,0.0,0,6,1,4,2
0,3,1,1,0,1,1.0,79.0,0.0,0,4,1,4,2
0,3,0,1,0,1,1.0,80.0,0.0,0,3,1,2,2
0,1,1,0,0,1,2.0,71.667,0.0,0,3,2,3,2
0,1,1,1,0,1,2.0,78.063,0.0,0,3,3,3,2
0,1,1,1,0,1,3.0,79.818,0.0,0,1,2,4,2
0,1,1,0,0,1,3.0,79.048,0.0,0,4,3,3,2
0,1,1,0,0,1,1.0,94.77,0.0,0,5,2,3,3
1,1,1,0,0,1,2.0,76.056,0.0,0,6,2,3,2
0,1,1,1,0,1,2.0,89.988,0.0,0,4,2,4,3
0,2,1,0,0,1,1.0,80.0,0.0,0,6,3,1,2
0,1,1,0,0,1,2.0,75.511,0.0,0,6,2,3,2
0,1,1,1,0,1,2.0,55.517,0.0,0,1,3,4,2
0,1,0,0,0,1,2.0,56.0,0.0,0,4,1,1,2
0,1,1,0,0,1,3.0,68.611,0.0,1,4,3,4,2
0,1,1,0,0,1,3.0,60.882,0.0,0,6,2,1,2
0,3,0,1,0,1,3.0,64.263,0.0,0,1,3,4,2
0,1,0,1,0,1,2.0,59.689,0.0,0,4,3,3,2
1,1,1,1,0,1,4.0,34.112,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,74.0,0.0,0,3,1,3,2
1,1,1,1,0,1,3.0,63.91,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,60.741,0.0,0,4,2,3,2
0,1,1,0,0,1,3.0,70.0,0.0,1,1,2,4,2
0,1,1,1,0,1,3.0,80.0,0.0,0,2,2,3,2
0,3,1,0,0,1,3.0,56.5,0.0,0,5,2,3,2
0,1,0,0,0,1,3.0,101.123,0.0,0,4,3,4,1
0,2,1,0,0,1,1.0,96.0,0.0,0,3,1,4,3
1,4,0,0,0,1,3.0,87.363,0.0,0,5,2,3,3
0,1,0,1,0,1,1.0,80.0,0.0,0,4,3,2,2
0,3,1,0,0,1,1.0,88.235,0.0,0,1,2,4,3
0,1,1,1,0,1,3.0,69.733,0.0,0,1,2,5,2
0,1,0,0,0,1,2.0,74.826,0.0,0,3,3,2,2
0,1,1,0,0,1,2.0,87.4,0.0,0,3,2,3,3
0,3,1,1,0,1,2.0,60.494,0.0,0,2,2,4,2
0,1,1,1,0,1,2.0,33.0,1.0,1,1,3,4,2
0,1,1,1,0,1,3.0,88.0,0.0,1,4,3,4,3
0,2,1,1,0,1,3.0,74.0,0.0,1,2,2,4,2
0,1,0,1,0,1,2.0,80.0,1.0,1,4,2,3,2
0,1,0,1,0,1,4.0,77.0,1.0,1,4,3,2,2
0,2,1,1,0,1,2.0,75.0,0.0,1,4,1,3,2
0,1,1,1,0,1,2.0,38.0,1.0,1,4,3,2,2
0,3,1,1,0,1,2.0,72.0,0.0,1,4,1,2,2
0,1,0,0,0,1,4.0,75.0,1.0,1,6,2,3,2
0,2,1,1,0,1,3.0,80.0,0.0,1,4,2,4,2
0,1,1,1,0,1,2.0,90.0,0.0,1,4,2,4,3
0,1,1,1,0,1,4.0,80.0,1.0,1,3,2,4,2
0,3,1,0,0,1,3.0,40.0,1.0,1,1,3,4,2
0,2,1,1,0,1,1.0,80.0,0.0,1,4,3,3,2
0,2,1,0,0,1,4.0,75.0,1.0,1,4,2,4,2
0,1,1,1,0,1,4.0,80.0,1.0,1,1,3,4,2
0,3,0,1,0,1,1.0,75.0,1.0,1,3,2,4,2
1,4,0,0,0,1,2.0,62.0,1.0,1,5,2,4,2
0,1,1,0,0,1,4.0,79.0,1.0,1,3,2,3,2
0,3,0,1,0,1,2.0,75.0,1.0,1,4,2,4,2
0,1,1,0,0,1,4.0,90.0,0.0,1,6,1,2,3
0,1,1,1,0,1,4.0,75.0,0.0,1,4,2,4,2
0,1,1,1,0,1,4.0,77.0,1.0,1,4,2,4,2
0,2,1,1,0,1,3.0,80.0,1.0,1,4,2,4,2
0,1,0,1,0,1,2.0,80.0,1.0,1,4,1,3,2
0,1,0,1,0,1,2.0,67.0,0.0,1,3,3,3,2
0,2,1,1,0,1,4.0,79.0,1.0,1,4,2,4,2
0,3,0,1,0,1,4.0,80.0,1.0,1,5,2,4,2
0,3,1,0,0,1,4.0,80.0,0.0,1,6,1,3,2
0,1,1,1,0,1,2.0,74.0,1.0,1,3,2,4,2
0,1,1,1,0,1,2.0,82.0,1.0,1,5,1,4,3
0,3,1,1,0,1,4.0,79.0,1.0,1,5,2,4,2
0,3,1,0,0,1,1.0,73.0,1.0,1,6,2,3,2
0,3,1,0,0,1,4.0,77.0,1.0,1,6,1,3,2
0,3,1,1,0,1,4.0,80.0,1.0,1,4,1,3,2
0,3,0,0,0,1,4.0,66.0,0.0,1,6,3,2,2
0,3,0,0,0,1,4.0,60.0,0.0,1,3,3,4,2
0,1,1,1,0,1,4.0,80.0,1.0,1,5,2,4,2
0,3,0,0,0,1,2.0,80.0,1.0,1,6,1,1,2
1,1,1,0,0,1,4.0,45.0,0.0,1,6,2,3,2
0,1,1,1,0,1,4.0,90.0,0.0,1,4,1,3,3
1,1,1,1,0,1,1.0,79.0,1.0,1,4,1,2,2
0,1,1,0,0,1,2.0,74.0,1.0,1,3,2,4,2
1,1,1,1,0,1,3.0,79.0,1.0,1,2,1,3,2
0,1,1,1,0,1,4.0,76.0,0.0,1,2,2,4,2
0,3,1,1,0,1,4.0,65.0,0.0,1,4,3,2,2
1,1,1,0,0,1,1.0,80.0,1.0,1,4,2,4,2
0,3,1,1,0,1,1.0,71.0,1.0,1,1,2,4,2
1,1,1,1,0,1,2.0,80.0,1.0,1,4,2,4,2
0,1,0,1,0,1,2.0,80.0,1.0,1,4,1,4,2
0,1,1,1,0,1,1.0,80.0,1.0,1,4,2,4,2
1,1,1,1,0,1,2.0,80.0,1.0,1,2,1,4,2
0,2,1,1,0,1,2.0,40.0,1.0,1,3,2,3,2
1,1,0,1,0,1,4.0,90.0,0.0,1,4,1,3,3
0,2,0,1,0,1,4.0,80.0,1.0,1,4,1,3,2
0,3,1,1,0,1,2.0,80.0,1.0,1,4,3,4,2
0,1,0,1,0,1,3.0,80.0,1.0,1,4,2,4,2
0,1,1,1,0,1,3.0,80.0,1.0,1,4,1,3,2
0,2,1,1,0,1,1.0,65.0,1.0,1,4,2,2,2
0,3,0,0,0,1,4.0,20.0,0.0,1,1,2,4,2
0,1,0,1,0,1,1.0,90.0,0.0,0,4,2,3,3
1,1,1,0,0,1,3.0,59.459,0.0,0,5,3,1,2
1,1,1,0,0,1,3.0,60.175,0.0,0,6,3,1,2
0,1,1,1,0,1,3.0,71.304,0.0,0,2,3,4,2
0,1,1,0,0,1,2.0,55.6,1.0,0,4,3,4,2
0,1,0,1,0,1,3.0,65.0,0.0,0,2,3,3,2
0,1,1,1,0,1,1.0,75.62,1.0,1,4,2,4,2
0,1,0,1,0,1,3.0,47.45,0.0,0,4,3,2,2
0,1,0,1,0,1,3.0,80.0,0.0,0,4,2,3,2
0,1,1,1,0,1,2.0,100.0,1.0,0,4,2,3,4
0,1,1,1,0,1,4.0,79.91,1.0,0,4,2,4,2
0,3,1,1,0,1,3.0,74.84,1.0,0,4,3,4,2
0,4,1,1,0,1,2.0,75.43,1.0,0,4,1,4,2
0,1,1,1,0,1,2.0,99.9,1.0,0,4,2,4,4
0,1,1,1,0,1,4.0,91.71,0.0,0,2,2,4,3
0,3,0,0,0,2,1.0,100.0,0.0,0,5,2,2,4
0,2,0,0,0,1,1.0,97.0,0.0,0,3,1,3,4
0,1,1,0,0,1,1.0,95.0,0.0,0,3,2,3,3
0,1,1,0,0,1,3.0,47.031,0.0,0,4,2,3,2
0,1,1,0,0,1,1.0,97.0,0.0,0,2,2,3,4
0,1,0,0,0,1,1.0,46.189,0.0,0,5,1,1,2
1,1,0,0,0,1,1.0,3.75,0.0,0,4,2,3,2
1,1,1,0,0,1,3.0,79.775,0.0,0,4,1,2,2
1,1,1,0,0,1,1.0,95.0,0.0,0,5,2,3,3
1,1,1,0,0,2,1.0,141.667,0.0,0,4,2,2,1
0,1,0,0,0,1,1.0,103.853,0.0,0,6,2,2,1
1,1,1,0,0,1,1.0,101.19,0.0,0,5,2,2,1
0,3,0,0,0,2,1.0,100.0,0.0,0,5,2,2,4
1,1,1,0,0,1,1.0,103.022,0.0,0,5,3,2,1
0,2,0,0,0,1,3.0,79.891,0.0,0,6,2,3,2
0,1,1,0,0,1,1.0,95.0,0.0,0,2,1,2,3
1,1,0,0,0,1,1.0,95.864,0.0,0,6,2,1,3
1,1,1,0,0,1,3.0,75.0,0.0,0,4,2,4,2
0,1,1,0,0,1,1.0,80.0,0.0,0,6,1,4,2
1,1,1,0,0,1,1.0,95.0,0.0,0,5,1,2,3
0,1,0,0,0,1,1.0,30.364,0.0,0,4,3,2,2
0,1,1,0,0,1,3.0,59.934,0.0,0,4,2,4,2
0,1,0,1,0,1,1.0,55.975,0.0,0,4,3,2,2
0,3,0,1,0,1,1.0,90.0,0.0,0,4,2,3,3
0,3,1,0,0,2,1.0,100.0,0.0,0,4,1,3,4
0,3,1,1,0,2,1.0,100.0,0.0,0,5,2,3,4
0,1,0,1,0,1,1.0,95.0,0.0,0,1,2,4,3
0,1,1,1,0,1,1.0,80.0,0.0,0,3,2,4,2
0,1,1,1,0,1,3.0,37.333,0.0,0,5,2,2,2
1,1,1,1,0,1,1.0,72.167,0.0,0,2,2,3,2
0,3,1,1,0,2,1.0,100.0,0.0,0,4,1,3,4
0,1,0,1,0,1,3.0,78.6,0.0,0,1,1,4,2
0,1,1,1,0,1,1.0,90.0,0.0,0,3,2,3,3
1,1,1,1,0,1,3.0,97.0,0.0,0,3,1,3,4
0,1,1,1,0,1,1.0,85.0,0.0,0,3,1,3,3
1,1,1,1,0,1,1.0,80.0,0.0,0,4,2,3,2
0,3,1,1,0,1,1.0,97.0,0.0,0,4,2,3,4
0,1,1,1,0,1,3.0,76.791,0.0,0,2,2,5,2
0,3,0,1,0,1,1.0,90.0,0.0,0,4,1,2,3
0,1,1,1,0,1,1.0,97.0,0.0,0,4,1,2,4
0,1,1,1,0,1,1.0,95.0,0.0,0,4,1,3,3
0,1,1,1,0,1,1.0,102.056,0.0,0,4,1,2,1
0,1,1,1,0,1,1.0,99.737,0.0,0,4,1,3,4
1,1,0,1,0,1,1.0,104.833,0.0,0,3,2,1,1
1,1,1,1,0,1,1.0,100.196,0.0,0,4,1,2,1
0,1,1,1,0,1,3.0,80.0,0.0,0,4,1,3,2
0,1,1,1,0,1,1.0,94.329,0.0,0,4,2,3,3
1,1,0,1,0,1,3.0,84.698,0.0,0,2,2,3,3
0,1,1,1,0,1,1.0,95.0,0.0,0,3,1,3,3
0,1,1,1,0,1,1.0,91.979,0.0,0,4,2,2,3
0,1,0,1,0,1,1.0,80.0,0.0,0,3,1,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,4,3,4,2
0,2,1,1,0,1,1.0,95.0,0.0,0,3,2,3,3
0,1,1,1,0,1,1.0,80.0,0.0,0,1,3,3,2
0,1,1,1,0,1,1.0,80.0,0.0,0,1,2,4,2
0,1,1,1,0,1,1.0,97.0,0.0,0,4,1,3,4
1,1,1,1,0,1,1.0,97.0,0.0,0,4,2,4,4
0,1,1,1,0,1,1.0,90.0,0.0,0,4,1,3,3
0,1,1,1,0,1,1.0,90.0,0.0,0,4,2,3,3
0,2,1,1,0,1,3.0,80.0,0.0,0,2,2,4,2
0,1,0,1,0,1,1.0,80.0,0.0,0,2,2,4,2
0,1,0,1,0,1,1.0,95.0,0.0,0,4,2,2,3
0,1,1,1,0,1,3.0,87.0,0.0,0,2,1,4,3
0,3,0,1,0,1,1.0,97.0,0.0,0,3,1,3,4
0,1,0,1,0,1,3.0,80.0,0.0,0,1,2,4,2
1,1,1,1,0,1,1.0,68.889,0.0,0,4,2,3,2
0,1,1,1,0,1,3.0,77.985,0.0,0,2,1,3,2
0,1,1,1,0,1,3.0,67.917,0.0,0,1,1,5,2
0,1,1,1,0,1,1.0,80.0,0.0,0,2,1,4,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,1,4,3
0,1,1,1,0,1,3.0,96.063,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,0,1,0,1,1.0,80.0,0.0,0,4,2,4,2
0,1,0,1,0,1,3.0,49.286,0.0,0,4,2,2,2
0,1,1,1,0,1,3.0,48.182,0.0,0,2,3,3,2
0,1,0,1,0,1,1.0,80.0,0.0,0,4,2,2,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,1,2,3
0,2,1,1,0,1,1.0,75.0,0.0,0,2,2,4,2
0,3,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,2,1,1,0,1,3.0,80.0,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,70.0,0.0,0,2,2,4,2
1,1,1,1,0,1,3.0,69.863,0.0,0,2,2,4,2
0,1,1,1,0,1,3.0,80.0,0.0,0,3,2,3,2
0,1,0,1,0,1,1.0,66.116,0.0,0,2,2,2,2
0,1,0,1,0,1,1.0,95.0,0.0,0,4,3,3,3
0,1,0,1,0,1,3.0,81.765,0.0,0,4,1,4,3
0,1,1,1,0,1,1.0,90.0,0.0,0,2,2,4,3
0,3,1,1,0,1,3.0,61.2,0.0,0,4,2,2,2
0,1,1,1,0,1,1.0,95.0,0.0,0,6,3,3,3
